-0.013370336,0.047078475,-0.041280318,0.05769908,0.020720497,-0.0984974,-0.017274607,-0.062057354,-0.027669758,0.022270633,-0.019991752,-0.038704548,0.03814953,-0.26931107,0.04109319,0.026275532,0.104652435,-0.31370533,-0.15336119,-0.030694796,-0.06566292,-0.12266841,0.037959035,0.0124516385,-0.16231373,-0.16921957,0.032404885,0.15092698,0.1260935,-0.04045781,0.15158962,-0.19278821,-0.011846688,-0.07624732,0.04576272,-0.053507764,0.036591075,0.05125217,-0.07256517,0.012757899,0.09503934,0.00090616505,0.028339759,-2.6016043e-05,0.08934565,-0.06507771,-0.064125955,0.11930869,0.029040353,-0.13604899,-0.136394,-0.0016183236,0.0019732062,0.13585757,0.07174216,-0.02014351,0.050274435,0.03334884,-0.0713315,-9.073009e-05,-0.09377469,-0.14766473,-0.07166904,-0.0121631725,-0.0025115754,0.03368981,0.041591264,0.02139573,0.069302104,0.034776356,0.019582003,-0.05645123,0.051147472,-0.016920637,0.0021582898,0.02904318,-0.053293206,-0.107590005,0.08704579,-0.12683563,-0.04867933,-0.11641631,0.07280783,-0.07775514,-0.095011435,0.033205606,-0.08447285,0.0110471165,0.0032208941,-0.1462949,-0.09485124,0.102220334,-0.036788154,-0.00059981603,-0.17606513,0.10772273,-0.047484856,0.065155104,-0.07050322,-0.10242623,0.040992036,0.1954984,0.039104477,0.09127535,-0.011879391,0.05445531,-0.021889498,0.043212753,0.13154066,-0.07869027,-0.030968325,-0.06730537,0.0028593715,0.036649134,-0.039804514,0.02578086,0.10873081,0.101952985,-0.0075527225,0.038005777,-0.074761525,-0.22041357,0.09300623,-0.12873173,-0.08484634,-0.07804587,-0.058656618,-0.079938695
0.13457616,0.032401875,0.015110365,-0.005605031,-0.04611402,-0.11185558,-0.13396521,0.025377557,-0.0027914227,-0.07127259,0.0011790516,-0.01517947,0.10357441,-0.0471208,0.049218215,0.06513461,0.08600018,-0.27035853,-0.03799538,-0.059243895,0.023156416,-0.06901804,-0.07147192,-0.0021791598,-0.042473145,-0.10984084,-0.029235942,-0.11778884,0.005252561,-0.04002124,0.024974275,-0.23862562,-0.023814974,0.0049652406,-0.017717125,-0.04457394,0.017600123,0.09443045,-0.10536814,0.08893659,0.024926493,0.06864959,-0.0029329865,0.036572177,0.13549998,0.01736062,-0.12288269,0.009394532,-0.077136524,0.02097782,-0.14732666,0.023244083,0.21663623,0.20009269,0.029184341,0.04808732,0.023324875,-0.0036214406,0.11010116,-0.03821326,0.015703743,-0.14455023,-0.02351275,-0.027251776,-0.09963938,0.12101707,-0.03688424,-0.021132782,-0.10557702,0.040040676,0.027593216,0.03180299,-0.04848359,0.030541046,-0.0009414115,-0.037404433,-0.1485013,-0.0004176052,-0.05840337,-0.034229785,-0.07630831,-0.087337516,-0.18384016,-0.0828891,-0.1076218,-0.03479532,-0.0072462256,-0.095615715,0.1564856,-0.20862913,-0.016389707,0.040595178,-0.038265277,-0.024542348,-0.24260075,0.08733961,0.0608115,0.05274693,0.026201751,-0.051827576,-0.04145264,0.10498467,0.012501298,0.17582515,-0.1392784,0.044034265,-0.08840247,0.017507356,0.18226938,-0.027526442,-0.025554322,0.03148531,0.05344016,0.03986615,-0.02547411,0.022887865,0.120638646,0.12797388,-0.050548732,0.048436943,-0.001275863,-0.09822644,-0.06760987,-0.19235641,-0.02165426,-0.053793028,-0.070729,-0.07190216
0.16580948,0.011327582,-0.01649323,0.12718163,0.023149755,0.116185136,0.044277962,-0.0314965,-0.047911346,-0.020197088,-0.111479074,-0.09498193,0.078610815,-0.045048036,0.012917012,0.02093175,0.1747282,-0.058060493,0.07294867,0.03975372,-0.18569387,-0.15101692,0.0017002224,0.13205938,-0.102479175,-0.047400683,-0.06503114,-0.060844082,0.08126084,-0.074885525,0.055645984,-0.22089714,0.2009969,0.019345626,-0.034640223,0.05968114,0.058451988,-0.10055951,-0.054646194,0.15020664,-0.042344112,-0.047277767,-0.16389436,-0.05146058,0.14642636,0.088810176,0.021827908,0.013332228,0.049588952,-0.091580234,-0.06400392,0.010086816,0.11473642,0.03881427,-0.055509612,-0.19615509,0.07614504,0.013323579,0.118427105,-0.1787357,-0.025279885,0.022204671,-0.09038643,0.0725223,0.100421526,0.0480426,-0.0235148,-0.014738258,0.12428065,0.0065086503,0.12940837,0.055761047,0.038290866,0.014708958,0.011939845,-0.0019525954,-0.079799026,-0.11262367,0.06083945,-0.045339927,-0.0001795346,0.08314803,0.0125773745,-0.05846775,-0.010621338,-0.11279087,-0.08946034,0.06891379,0.0332057,0.00014337144,-0.006882512,0.08564282,0.04630168,0.04114543,-0.15392506,-0.07562077,-0.033072427,0.041911658,-0.011485352,-0.104238704,0.045621343,0.17795838,-0.12869886,0.07236533,-0.10747298,-0.13098013,0.11519259,-0.100572124,0.1015871,0.13673541,0.024059251,-0.067870945,0.0012712822,-0.04988662,-0.09713978,-0.12057573,0.039740905,0.071117714,0.0038965198,-0.052233428,-0.07811887,-0.15267295,-0.041075483,0.042379517,0.05519364,-0.04947309,-0.18975136,0.029348863
0.14182587,0.018422311,-0.029360138,0.12939107,0.04883523,0.106443,0.04274985,-0.037967615,-0.05584596,-0.0513822,-0.077636175,-0.11744357,0.076934464,-0.060024273,0.024919597,0.05694872,0.1362042,-0.0450695,0.06988378,-0.00249061,-0.16660175,-0.15724446,0.040972527,0.13936923,-0.12487688,-0.022399535,-0.02907911,-0.11171126,0.056590855,-0.068015374,0.044373218,-0.2067157,0.22086017,-0.0062466594,-0.008456399,0.034362968,0.08421759,-0.09483636,-0.05130611,0.13170817,-0.01648139,0.0026056916,-0.12815052,0.004185956,0.18452533,0.08298146,-0.009380923,0.020534948,0.04479899,-0.04181006,-0.07523247,0.011400936,0.10781655,0.023904325,-0.055841338,-0.17794842,0.0052587306,0.016994165,0.16011886,-0.18159376,-0.013871319,0.0065357117,-0.11917501,0.106059544,0.07083543,0.07087902,-0.025174323,-0.07261263,0.07961078,0.0070425263,0.15267918,0.00715002,-0.013488376,0.052992497,-0.018104197,0.0073090424,-0.047386594,-0.089899994,0.027088946,-0.050352488,-0.0070570316,0.09603176,0.034229197,-0.07913338,-0.051792234,-0.08756118,-0.10159111,0.06778693,0.04820698,-0.006400385,-0.016756635,0.07080123,0.043169193,0.034209814,-0.15867512,-0.07581127,-0.015922563,0.053239416,-0.022084469,-0.08380196,0.09045615,0.20072147,-0.15299177,0.0908499,-0.15034375,-0.09877114,0.05841538,-0.11909944,0.106147096,0.10915814,0.060925663,-0.057548597,-0.021551916,-0.020520711,-0.12761092,-0.13646147,0.032135993,0.08571094,-0.006199075,-0.046589665,-0.07233576,-0.13495073,-0.061834518,-0.008760731,0.019689977,-0.06961471,-0.20617673,0.030494351
0.06949546,0.08313991,-0.030781824,0.06540561,-0.0039454554,-0.059009936,-0.17495488,-0.0018002539,0.18607941,-0.009505448,0.0065838066,-0.005381843,-0.08022398,-0.024940953,-0.066546746,-0.017904319,0.14843614,-0.18396233,0.0007354228,-0.010149888,0.020812612,0.08782414,-0.018029066,0.096384056,-0.072975464,-0.2593993,-0.15450276,-0.047724847,0.16226691,0.026111538,0.0050238175,-0.1059607,0.007871416,-0.028862637,-0.1846418,0.0059927497,-0.08913227,0.04531544,-0.20897216,0.13001136,0.28628004,-0.0059801973,0.03248163,-0.007815312,0.09071744,-0.019871844,-0.07268027,0.028767034,0.0859978,-0.022914106,-0.1954772,-0.05168327,0.08206155,0.16211697,0.019939255,-0.03274895,0.048702784,-0.08513622,0.029637506,5.8493235e-05,-0.0673435,-0.013753331,-0.047291536,0.027379286,0.050479464,0.06255246,-0.057452243,-0.08062423,-0.07123906,0.044670798,-0.004014671,0.07275449,0.0339717,0.075895935,0.05133373,-0.17102773,-0.14013085,0.0305769,-0.042040847,-0.014269106,-0.039856948,-0.10985193,0.07968371,-0.05919822,0.07382473,0.102433786,-0.045165624,-0.021711415,0.043592308,-0.095650345,-0.091569625,-0.008623743,0.09976617,-0.12062472,-0.0007030252,-0.03060409,0.027949588,0.07546836,-0.10035084,0.0051083914,-0.01285261,0.014828249,0.15203488,0.08583342,-0.07001394,0.05660989,-0.14139463,-0.054379985,0.08774086,-0.09729372,-0.0021928796,-0.06475682,0.11328362,0.017017294,-0.014456443,-0.02733256,0.10821152,0.076896004,0.03662103,0.009064398,0.039746743,-0.1305021,0.027748482,-0.12642832,-0.05209323,0.04993051,-0.021072255,-0.18901765
-0.01515714,0.05384611,-0.16175044,-0.04461822,-0.0404938,0.04544239,-0.013058398,0.14178549,0.18971995,-0.03414488,-0.12642767,-0.07851542,0.053895455,-0.021599934,0.012023336,-0.01812996,-0.009587036,-0.1554702,-0.07648361,0.008659493,0.02487172,0.041308742,-0.21144156,0.08821028,0.06008484,-0.08227617,-0.26424962,0.053011615,0.09047701,0.0613515,0.06478856,-0.007137957,0.039521635,-0.052029867,-0.13066198,-0.084132425,-0.02556927,0.10023005,-0.10338534,0.13916017,0.060235247,0.018321522,-0.050660074,-0.06488512,0.06758615,-0.029105302,0.067460634,0.02378794,-0.04921109,-0.14276572,-0.069412425,-0.123452194,0.0678685,0.05895987,0.13177793,-0.035154276,0.114359364,0.006318143,0.023335882,0.005320214,-0.15623118,0.062018115,-0.04819064,0.03880229,-0.072111756,0.095940866,-0.07852421,0.07167588,0.05721531,0.07604527,-0.0077709146,0.005216994,0.03306937,0.15154923,-0.083039865,-0.06922197,-0.12777409,-0.0468802,-0.07538903,-0.10741582,-0.08647483,-0.14638011,-0.0030719168,-0.19199726,0.2131729,0.09781898,-0.18732816,-0.11666926,0.038687784,-0.03022185,-0.04364236,0.04469386,0.07251561,-0.02945537,-0.0070264214,0.08699951,0.11025126,-0.026823012,-0.01603829,0.0006840002,-0.15059893,-0.057626728,0.094105795,0.15158217,-0.0061596096,0.103366815,-0.07117653,-0.055776726,0.12324476,-0.026938304,0.00039360693,-0.030369628,0.14364895,0.036253214,-0.113972895,0.11476293,0.023481095,0.018502422,0.025636135,0.10797693,0.008932752,-0.06552652,0.021047352,0.07417487,0.03163742,0.06989626,-0.08204555,-0.06891158
-0.010129229,0.055681974,-0.17259534,0.057716046,-0.014333346,0.012686586,-0.110958226,0.21196406,0.22410138,-0.021488171,-0.07966291,0.048586883,0.0683454,0.08495278,-0.01690313,-0.03665644,0.039748754,-0.17771909,-0.033703957,-0.0035565845,-0.022191724,0.08457637,-0.11998902,0.11215327,0.0024191008,-0.2157513,-0.20612012,0.01724016,0.088844396,0.07642239,-0.008736385,-0.08600538,0.07158046,-0.07036043,-0.19096099,-0.106444985,-0.077865854,0.09567926,-0.1937999,0.10822558,0.17695662,0.022598475,0.03886292,-0.09023971,0.04879766,-0.053351585,0.060578175,0.0073294123,-0.045804877,-0.10410576,-0.08581427,-0.1207412,0.062447015,0.112239376,0.0679017,-0.053469643,0.111125074,0.059158925,-0.008570325,0.07626167,-0.11678149,0.03058717,-0.1334809,0.019548459,0.0028197556,0.070142984,-0.071185715,0.037276275,9.551666e-06,0.106437,-0.05029015,-0.010773371,0.040340185,0.07253149,-0.026145183,-0.12692088,-0.14551683,0.002034797,-0.054154065,-0.077025376,-0.0061424533,-0.14999722,0.035420652,-0.09687513,0.16373296,0.09557052,-0.12685992,-0.10618729,0.0019043267,-0.05449342,-0.07135151,0.052324325,0.021093346,-0.13064496,0.048352484,0.03261428,0.09330051,0.052216273,-0.01928307,0.00345803,-0.12431572,-0.04771842,0.0823472,0.077826366,-0.050281443,0.0415444,-0.050504893,-0.07209875,0.12087883,-0.04112212,0.0057364255,-0.04473892,0.14392693,0.05193767,-0.065745465,0.08593883,0.045792233,-0.018852612,-0.010960441,0.13456182,0.006311567,-0.069600806,0.04906782,0.06928475,0.002913938,0.08521321,-0.061444018,-0.092672504
-0.0117433155,0.002789825,-0.10064075,-0.021848293,-0.06134327,0.084505655,-0.07378591,0.13850048,0.17497453,0.057493314,-0.17219716,-0.037936777,0.054457635,-0.041747287,-0.0014317755,-0.028886724,0.026631381,-0.23828971,-0.07555714,-0.054304,-0.032238524,0.00942488,-0.1759552,0.1214115,0.005229808,-0.15534656,-0.26841244,0.021809522,0.10939375,0.061694197,0.07348222,-0.08015659,-0.016289804,-0.04790956,-0.062311947,-0.07657238,0.020614156,0.13768926,-0.07491369,0.10327112,0.09630703,0.052499153,-0.048097674,-0.045312475,0.08848758,-0.02189256,-0.0023726367,-0.006951224,-0.02633156,-0.20088258,-0.0066713304,-0.09457069,0.10939142,0.055307988,0.12691765,-0.010864196,0.07224369,-0.0011548805,0.029560564,0.016889384,-0.13910708,0.027558025,-0.058451466,0.052822884,-0.051866926,0.06304762,-0.11850702,0.060428575,0.03886808,0.08745694,-0.08187017,-0.0031203376,0.057722535,0.071931206,-0.094207995,-0.066168785,-0.18119252,-0.0046938984,0.010348769,-0.08971557,-0.10436499,-0.18447529,-0.008155804,-0.16345476,0.15584123,0.113358654,-0.15287332,-0.09002342,0.048150636,-0.11303894,-0.03463712,0.12954707,0.021359703,-0.01853164,-0.02590741,0.07156501,0.100763954,-0.046111744,0.0018421852,-0.03426239,-0.10781256,-0.024456235,0.11783985,0.08332698,-0.013406327,0.070844054,-0.055345867,-0.046246532,0.16048923,0.010671943,-0.0030442635,-0.0028365974,0.13419335,0.03864497,-0.09829748,0.08686879,0.10982747,0.05585598,0.0061045764,0.13241081,-0.012238335,-0.105579555,0.05154309,0.033405278,0.060005195,0.030694628,-0.05152643,-0.040935315
-0.065696746,0.07538608,-0.08010028,-0.085629515,-0.061672423,0.06800837,0.07664192,0.09025961,0.1013965,0.08462957,-0.11614686,-0.024556179,0.11276584,-0.015888397,0.07456815,0.00089941255,-0.010423252,-0.15474874,-0.03367209,-0.10154506,-0.004281333,0.011592942,-0.2372376,0.056979604,0.014912807,-0.04557215,-0.09868862,-0.044187233,0.0871097,-0.029099196,0.09744405,-0.03480476,0.019806659,-0.027612394,-0.058695007,-0.15741742,-0.032601204,0.073871374,-0.0067468393,0.06373198,-0.108750865,0.106792875,-0.11019716,-0.034701414,0.012364109,-0.0922939,-0.033951104,0.06525655,-0.0357176,-0.10929694,-0.01316802,-0.10164268,0.1693334,0.048684113,-0.0031011146,0.0077861096,0.03343425,0.09611228,0.109430715,-0.024472414,-0.2293989,0.036342833,0.04121756,-0.053810224,-0.08857427,0.12590608,-0.08037048,0.09089326,0.06296439,0.039841227,-0.10659103,-0.08197656,0.024213355,0.02856155,-0.07770779,0.0121640805,-0.17827071,-0.087405205,-0.0046685147,0.0066464185,-0.0896677,-0.22432914,-0.068055294,-0.24290018,0.17426902,0.053839143,-0.16174442,-0.17733175,0.114618845,-0.072230764,0.045853525,0.016080009,0.041744117,0.12621376,-0.042906083,0.10400541,0.110231884,-0.0918985,0.05095427,-0.027647028,-0.048698243,-0.07768385,0.11421394,0.111100204,-0.023671193,0.078041285,-0.05386856,0.008463762,0.073903024,0.021959763,0.01735704,0.0948194,0.12799457,-0.008848466,-0.078984395,0.06873781,0.02078127,0.03080376,0.10356176,0.07391914,0.0020660625,-0.16337787,0.014342155,-0.109221056,-0.036249824,0.03656504,-0.03564149,-0.07099532
0.11605824,-0.005241187,0.046808116,-0.042110704,-0.12014742,-0.053564712,0.010648118,0.022838837,-0.0926995,-0.024988329,-0.17843612,0.0031003002,0.0019855124,-0.07602844,0.026904656,0.061212983,0.1295778,-0.093200654,0.032819524,-0.034555115,0.006077267,0.012101628,-0.04333946,-0.1419702,0.044080243,0.09825184,0.055463877,-0.038917806,-0.064156264,-0.04542165,0.12743582,-0.21886966,0.029756308,0.06093985,0.12198332,-0.13297266,-0.016214157,0.058796182,-0.02884883,0.04437707,-0.025022466,0.05737868,-0.012742962,0.040156767,-0.009159695,-0.0675525,-0.081763975,0.019761285,-0.07046543,-0.035074376,0.028049521,0.110898964,0.13226973,0.17011274,0.009240368,0.0970079,-0.09312569,-0.03599801,0.0810572,-0.03499334,-0.05837599,-0.040125698,0.023489008,-0.04700116,-0.10648976,0.07862042,-0.15004455,-0.0014453074,-0.029218534,0.09207178,0.0029536893,-0.06612027,-0.07781688,0.07107797,0.034755375,0.063180484,-0.12739252,0.07898543,0.033419665,-0.10747745,-0.11441521,0.04119981,-0.23489985,-0.023490438,-0.12007303,-0.061738905,-0.07384553,-0.025059063,0.13562492,-0.039061796,0.1445045,-0.008621156,0.13351856,0.03416759,-0.2309598,0.16369636,0.010958944,-0.15060939,0.018671088,-0.036659703,0.050707497,0.06987232,-0.0671023,0.20878115,-0.11369272,0.05660852,-0.18103205,0.011819954,-0.042836856,-0.0673736,0.08632828,-0.09174965,-0.08859616,-0.009357018,0.117615715,0.017887434,0.16376396,0.07746149,-0.02961102,0.047237884,-0.029232074,-0.12346391,0.024298204,-0.13621826,-0.12710227,0.057571474,-0.046914063,-0.09306499
